timestamp,tool_id,tool_type,carbide_grade,coating,tool_diameter_mm,number_of_flutes,machine_id,shift,workpiece_material,workpiece_hardness_HB,spindle_speed_rpm,feed_rate_mm_min,cutting_speed_m_min,feed_per_tooth_mm,axial_depth_mm,radial_depth_mm,cutting_time_min,parts_produced,material_removal_rate_cm3_min,temperature_rise_C,vibration_mm_s,power_consumption_kW,cutting_force_increase_%,surface_roughness_Ra_um,flank_wear_VB_mm,crater_wear_KT_mm,dimensional_deviation_mm,chip_thickness_ratio,chip_color,edge_chipping,coolant_concentration_%,coolant_flow_L_min,coolant_pressure_bar,tool_condition,tool_condition_desc
2025-09-06 03:56:00,CB006,Carbide,P10,TiCN,6,3,DOOSAN_DNM_5700,Morning,Steel_C45,200,11331.3,3110.0,213.6,0.091,1.37,3.59,94.23,37,15.26,175.9,1.427,0.59,17.9,1.84,0.209,0.0,0.0259,1.95,Silver,0,9.0,18.3,45.6,2,Replace
2025-09-06 05:29:59,CB001,Carbide,P10,TiAlN,12,4,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,6126.7,2404.0,231.0,0.098,2.51,6.91,30.61,12,41.59,187.6,0.525,1.3,5.1,0.86,0.054,0.0,0.0104,1.65,Silver,0,9.3,22.5,5.0,0,Good
2025-09-06 06:16:59,CB012,Carbide,P10,TiCN,12,3,HAAS_VF4,Morning,Steel_42CrMo4,280,5175.7,1418.3,195.1,0.091,2.76,6.31,24.23,9,24.69,173.5,0.635,1.06,6.0,0.95,0.109,0.0,0.0159,1.65,Silver,0,9.4,21.8,40.5,1,Acceptable
2025-09-06 06:52:59,CB006,Carbide,P10,TiAlN,20,4,MAZAK_INTEGREX_i200,Afternoon,Cast_Iron_GG25,180,2552.5,1114.2,160.4,0.109,6.03,10.67,0.29,0,71.68,194.3,0.247,1.93,0.0,0.56,-0.017,0.0,0.0033,1.5,Silver,0,9.1,17.3,13.5,0,Good
2025-09-06 06:53:59,CB004,Carbide,P20,Uncoated,20,4,DMG_MORI_NLX2500,Afternoon,Cast_Iron_GG25,180,3439.6,1408.4,216.1,0.102,4.55,11.29,40.02,16,72.36,272.0,0.691,2.08,6.7,1.0,0.065,0.004,0.0115,1.63,Silver,0,7.0,22.7,15.7,0,Good
2025-09-06 07:05:59,CB007,Carbide,M20,TiAlN,16,6,MAZAK_INTEGREX_i200,Night,Steel_C45,200,5653.4,3821.6,284.2,0.113,3.55,9.0,5.54,2,122.11,221.3,0.418,3.82,0.9,0.59,0.026,0.002,0.0076,1.53,Silver,0,8.6,22.4,5.0,0,Good
2025-09-06 07:13:00,CB004,Carbide,P30,TiCN,16,5,MAZAK_INTEGREX_i200,Night,Cast_Iron_GG25,180,3578.2,2040.4,179.9,0.114,4.71,10.73,21.51,8,103.0,230.9,0.395,3.33,2.9,0.75,0.071,0.0,0.0121,1.57,Silver,0,7.2,13.1,5.0,0,Good
2025-09-06 07:35:59,CB018,Carbide,P20,TiAlN,6,4,OKUMA_GENOS_L400,Morning,Steel_C45,200,14105.9,4612.7,265.9,0.082,1.61,3.21,2.5,1,23.91,187.3,0.32,0.72,0.4,0.35,-0.012,0.0,0.0038,1.51,Silver,0,6.1,11.6,5.0,0,Good
2025-09-06 08:03:59,CB009,Carbide,P20,TiN,6,3,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,14083.9,3394.2,265.5,0.08,1.28,3.33,3.9,1,14.48,202.4,0.373,0.72,0.8,0.41,-0.027,0.001,0.0023,1.52,Silver,0,9.4,19.9,10.8,0,Good
2025-09-06 09:07:59,CB004,Carbide,M20,TiN,16,4,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,5380.6,1761.2,270.5,0.082,3.16,8.93,33.12,13,49.75,191.2,0.665,1.43,6.7,0.72,0.068,0.006,0.0118,1.66,Silver,0,6.3,13.5,5.0,1,Acceptable
2025-09-06 10:13:00,CB017,Carbide,P10,TiN,16,4,OKUMA_GENOS_L400,Night,Steel_16MnCr5,220,4419.6,1745.8,222.2,0.099,3.61,9.5,20.69,8,59.87,207.5,0.557,1.62,4.4,0.98,0.029,0.0,0.0079,1.6,Silver,0,6.2,10.7,45.4,0,Good
2025-09-06 11:24:59,CB002,Carbide,K10,TiAlN,8,3,HAAS_VF4,Night,Steel_16MnCr5,220,11093.1,3350.9,278.8,0.101,1.75,4.16,14.75,5,24.39,177.0,0.397,0.97,2.6,0.7,0.068,0.006,0.0118,1.57,Silver,0,9.2,17.6,41.4,0,Good
2025-09-06 11:36:59,CB012,Carbide,P20,AlCrN,10,4,MAZAK_INTEGREX_i200,Afternoon,Aluminum_7075,150,11178.5,6938.3,351.2,0.155,4.16,6.82,53.64,21,196.76,294.3,0.482,6.0,3.4,0.62,0.02,0.0,0.007,1.59,Silver,0,9.7,17.5,5.0,0,Good
2025-09-06 11:56:59,CB013,Carbide,M20,TiAlN,10,3,HAAS_VF4,Morning,Steel_C45,200,7582.2,2106.9,238.2,0.093,2.28,6.91,36.97,14,33.21,200.8,0.712,1.42,6.2,0.82,0.055,0.0,0.0105,1.68,Silver,0,6.4,18.0,43.8,1,Acceptable
2025-09-06 12:01:00,CB010,Carbide,K10,TiN,12,2,DMG_MORI_NLX2500,Afternoon,Cast_Iron_GG25,180,6075.3,1470.8,229.0,0.121,3.78,8.28,24.43,9,45.97,245.6,0.408,1.52,3.5,0.7,0.026,0.005,0.0076,1.58,Silver,0,8.6,19.4,5.0,0,Good
2025-09-06 12:04:59,CB006,Carbide,P30,AlCrN,6,4,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,8973.6,3663.8,169.1,0.102,1.57,3.4,13.9,5,19.51,176.1,0.523,0.45,3.2,0.75,0.029,0.0,0.0079,1.59,Silver,0,9.0,15.4,31.2,0,Good
2025-09-06 12:13:00,CB013,Carbide,P10,Uncoated,8,2,HAAS_VF4,Night,Steel_C45,200,8280.9,1453.0,208.1,0.088,1.89,5.32,30.11,12,14.6,206.2,0.709,0.26,7.2,1.23,0.122,0.0,0.0172,1.64,Silver,0,9.3,10.4,25.0,1,Acceptable
2025-09-06 12:19:59,CB016,Carbide,P20,TiN,8,2,OKUMA_GENOS_L400,Afternoon,Cast_Iron_GG25,180,7685.6,1609.8,193.2,0.105,2.52,5.51,54.3,21,22.37,181.9,0.744,0.56,7.7,1.09,0.089,0.0,0.0139,1.68,Silver,0,9.5,13.4,46.9,1,Acceptable
2025-09-06 13:57:59,CB004,Carbide,M20,TiCN,10,3,OKUMA_GENOS_L400,Morning,Steel_C45,200,9538.0,2845.7,299.6,0.099,2.45,5.95,54.19,21,41.54,201.7,0.915,1.31,10.3,1.05,0.154,0.026,0.0204,1.76,Silver,0,7.1,10.6,5.0,1,Acceptable
2025-09-06 14:08:59,CB010,Carbide,K10,TiAlN,6,2,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,13517.5,2884.7,254.8,0.107,1.21,3.59,6.36,2,12.59,193.2,0.355,0.13,1.1,0.48,0.011,0.0,0.0061,1.53,Silver,0,9.3,24.7,5.0,0,Good
2025-09-06 15:06:59,CB010,Carbide,P10,AlCrN,6,4,OKUMA_GENOS_L400,Night,Steel_C45,200,14854.7,6963.7,280.0,0.117,1.49,3.62,17.99,7,37.66,177.2,0.608,1.12,3.2,0.61,0.068,0.005,0.0118,1.59,Silver,0,8.2,15.0,28.5,0,Good
2025-09-06 15:14:59,CB004,Carbide,P20,TiAlN,20,4,HAAS_VF4,Morning,Steel_C45,200,4587.1,1689.4,288.2,0.092,5.25,13.51,10.87,4,119.77,234.0,0.424,3.98,1.8,0.59,0.03,0.004,0.008,1.55,Silver,0,6.4,15.4,5.0,0,Good
2025-09-06 17:10:59,CB009,Carbide,M20,TiCN,10,2,HAAS_VF4,Afternoon,Steel_42CrMo4,280,7531.4,1499.2,236.6,0.1,2.35,6.25,10.24,4,22.03,169.1,0.351,0.74,2.5,0.54,0.011,0.003,0.0061,1.56,Silver,0,7.6,20.4,36.5,0,Good
2025-09-06 17:55:59,CB003,Carbide,P30,TiAlN,12,4,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,5840.3,2267.1,220.2,0.097,2.66,6.98,62.65,25,42.12,188.7,1.159,1.55,13.5,1.49,0.166,0.008,0.0216,1.89,Silver,0,9.2,14.8,17.2,2,Replace
2025-09-06 18:30:59,CB010,Carbide,M20,TiAlN,10,4,MAZAK_INTEGREX_i200,Afternoon,Cast_Iron_GG25,180,7244.3,4106.0,227.6,0.142,2.55,6.36,13.32,5,66.6,211.8,0.418,1.99,1.6,0.51,0.033,0.002,0.0083,1.54,Silver,0,8.0,13.9,37.3,0,Good
2025-09-06 18:44:59,CB006,Carbide,K10,TiN,10,2,DOOSAN_DNM_5700,Night,Cast_Iron_GG25,180,6633.5,1286.3,208.4,0.097,2.97,6.6,42.79,17,25.2,195.9,0.591,0.64,6.1,0.71,0.099,0.002,0.0149,1.64,Silver,0,6.4,20.6,40.7,0,Good
2025-09-06 19:03:59,CB014,Carbide,P10,TiAlN,10,2,DOOSAN_DNM_5700,Night,Steel_C45,200,7768.2,1403.2,244.0,0.09,2.54,5.52,6.98,2,19.65,181.8,0.424,0.51,1.2,0.65,0.038,0.0,0.0088,1.53,Silver,0,8.0,13.4,5.0,0,Good
2025-09-06 19:13:59,CB006,Carbide,K10,TiN,10,3,OKUMA_GENOS_L400,Night,Steel_C45,200,7785.6,2539.0,244.6,0.109,1.92,5.89,6.13,2,28.65,179.1,0.345,0.73,1.2,0.5,-0.002,0.0,0.0048,1.53,Silver,0,7.8,20.9,34.6,0,Good
2025-09-06 19:33:59,CB013,Carbide,P10,TiAlN,20,4,DOOSAN_DNM_5700,Morning,Steel_42CrMo4,280,3074.8,1391.3,193.2,0.113,3.66,13.97,5.21,2,71.15,200.8,0.408,2.52,1.1,0.25,0.007,0.0,0.0057,1.53,Silver,0,8.6,10.5,25.1,0,Good
2025-09-06 19:47:59,CB011,Carbide,P10,TiAlN,8,4,HAAS_VF4,Morning,Cast_Iron_GG25,180,8490.3,4007.5,213.4,0.118,2.33,5.4,87.64,35,50.43,213.0,0.908,1.65,10.2,1.06,0.1,0.008,0.015,1.79,Silver,0,6.6,18.7,11.5,1,Acceptable
2025-09-06 20:44:59,CB005,Carbide,P30,TiN,12,3,DMG_MORI_NLX2500,Night,Steel_42CrMo4,280,4645.9,1394.8,175.1,0.1,3.03,6.31,28.42,11,26.67,178.3,0.751,1.2,7.5,1.0,0.077,0.0,0.0127,1.68,Silver,0,6.5,18.4,36.1,1,Acceptable
2025-09-06 21:11:00,CB002,Carbide,P10,TiN,12,2,DMG_MORI_NLX2500,Night,Steel_16MnCr5,220,5965.4,1067.8,224.9,0.089,3.14,8.19,18.23,7,27.42,211.8,0.612,0.74,3.9,0.55,0.04,0.0,0.009,1.59,Silver,0,8.9,17.9,18.5,0,Good
2025-09-06 21:25:59,CB008,Carbide,K10,TiAlN,12,4,OKUMA_GENOS_L400,Afternoon,Steel_16MnCr5,220,5109.8,2356.2,192.6,0.115,2.63,6.55,48.4,19,40.57,194.2,0.805,1.23,8.6,1.08,0.12,0.0,0.017,1.74,Silver,0,8.1,14.2,5.0,1,Acceptable
2025-09-06 21:59:59,CB013,Carbide,P30,Uncoated,12,4,MAZAK_INTEGREX_i200,Morning,Steel_42CrMo4,280,6016.1,2645.6,226.8,0.11,2.46,7.68,8.65,3,49.98,208.6,0.425,1.6,2.7,0.79,0.017,0.002,0.0067,1.55,Silver,0,9.4,20.7,35.3,0,Good
2025-09-06 22:19:59,CB019,Carbide,P20,TiN,16,4,MAZAK_INTEGREX_i200,Afternoon,Steel_C45,200,4230.9,1707.5,212.7,0.101,3.83,9.23,18.34,7,60.36,206.4,0.532,1.63,3.7,0.78,0.064,0.0,0.0114,1.59,Silver,0,8.3,22.8,48.7,0,Good
2025-09-06 22:57:59,CB017,Carbide,P30,TiN,12,3,DMG_MORI_NLX2500,Afternoon,Steel_42CrMo4,280,4970.6,1755.1,187.4,0.118,2.14,7.77,13.99,5,29.13,137.2,0.641,1.16,3.7,0.69,0.039,0.0,0.0089,1.59,Silver,0,9.3,17.5,5.0,0,Good
2025-09-06 23:52:59,CB008,Carbide,P10,AlCrN,8,3,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,9494.6,2870.0,238.6,0.101,1.99,4.51,30.13,12,25.78,200.7,0.767,0.81,7.0,1.08,0.093,0.011,0.0143,1.69,Silver,0,6.7,18.6,32.2,1,Acceptable
2025-09-06 23:52:59,CB003,Carbide,M20,TiAlN,20,5,MAZAK_INTEGREX_i200,Morning,Steel_42CrMo4,280,3237.7,1691.6,203.4,0.104,4.31,13.63,6.16,2,99.35,200.5,0.463,3.49,1.3,0.39,0.025,0.0,0.0075,1.54,Silver,0,6.3,15.2,36.1,0,Good
2025-09-07 01:27:00,CB012,Carbide,K10,TiN,20,5,DOOSAN_DNM_5700,Afternoon,Steel_C45,200,3215.4,1650.9,202.0,0.103,5.27,10.96,139.5,55,95.39,210.6,1.964,2.74,28.2,2.79,0.35,0.0,0.04,2.16,Silver,0,7.1,22.1,36.7,2,Replace
2025-09-07 01:53:59,CB017,Carbide,P30,TiAlN,6,2,OKUMA_GENOS_L400,Morning,Steel_16MnCr5,220,13817.7,2747.6,260.5,0.099,1.4,3.27,17.94,7,12.57,205.4,0.453,0.74,3.2,0.63,0.038,0.004,0.0088,1.59,Silver,0,7.7,14.0,43.1,0,Good
2025-09-07 02:12:59,CB007,Carbide,M20,TiN,20,5,HAAS_VF4,Night,Cast_Iron_GG25,180,3306.6,2072.3,207.8,0.125,5.61,11.39,13.3,5,132.41,211.1,0.411,4.15,1.9,0.71,0.003,0.001,0.0053,1.54,Silver,0,9.4,19.3,38.2,0,Good
2025-09-07 02:31:00,CB020,Carbide,K10,TiN,12,4,DOOSAN_DNM_5700,Afternoon,Steel_42CrMo4,280,5635.5,2247.7,212.5,0.1,2.37,6.16,14.4,5,32.77,194.2,0.417,1.45,3.8,0.77,0.056,0.0,0.0106,1.59,Silver,0,7.9,16.6,5.0,0,Good
2025-09-07 02:51:59,CB002,Carbide,K10,TiAlN,10,4,HAAS_VF4,Afternoon,Steel_16MnCr5,220,8570.3,3987.4,269.2,0.116,2.59,6.15,33.46,13,63.47,222.9,0.692,2.11,5.9,1.0,0.102,0.01,0.0152,1.67,Silver,0,7.7,13.8,46.4,1,Acceptable
2025-09-07 03:12:59,CB004,Carbide,K10,TiN,8,3,OKUMA_GENOS_L400,Night,Steel_C45,200,11727.7,3544.9,294.7,0.101,1.63,4.13,31.69,12,23.8,206.0,0.561,0.59,6.4,0.97,0.073,0.014,0.0123,1.65,Silver,0,6.8,24.3,5.0,1,Acceptable
2025-09-07 03:26:59,CB012,Carbide,P20,TiAlN,20,6,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,3426.6,1892.0,215.3,0.092,4.29,10.49,8.45,3,85.17,222.3,0.396,3.15,1.8,0.61,0.065,0.001,0.0115,1.55,Silver,0,6.6,18.3,5.0,0,Good
2025-09-07 04:32:59,CB019,Carbide,P20,TiN,6,3,DMG_MORI_NLX2500,Afternoon,Steel_C45,200,11995.7,3029.7,226.1,0.084,1.26,4.07,45.46,18,15.46,177.9,0.828,0.8,9.2,1.01,0.081,0.0,0.0131,1.72,Silver,0,6.6,11.1,49.1,1,Acceptable
2025-09-07 04:37:59,CB011,Carbide,M20,TiCN,6,3,MAZAK_INTEGREX_i200,Afternoon,Cast_Iron_GG25,180,9981.4,3648.2,188.1,0.122,1.84,4.16,105.08,42,27.91,214.3,1.167,0.77,14.0,1.46,0.17,0.0,0.022,1.85,Silver,0,7.3,14.6,13.6,2,Replace
2025-09-07 04:45:59,CB015,Carbide,P10,TiN,6,4,DMG_MORI_NLX2500,Night,Steel_16MnCr5,220,13211.5,5040.4,249.0,0.095,1.4,4.15,7.9,3,29.21,201.7,0.455,0.59,1.7,0.42,-0.02,0.001,0.003,1.54,Silver,0,9.0,10.6,32.9,0,Good
2025-09-07 05:14:59,CB004,Carbide,P30,TiN,20,6,MAZAK_INTEGREX_i200,Morning,Steel_C45,200,4088.4,2175.8,256.9,0.089,4.11,13.73,51.86,20,122.79,224.9,0.874,4.04,10.5,1.25,0.113,0.003,0.0163,1.75,Silver,0,8.6,22.4,5.0,1,Acceptable
2025-09-07 05:17:00,CB015,Carbide,K10,TiN,20,6,DMG_MORI_NLX2500,Night,Steel_C45,200,3784.2,2532.1,237.8,0.112,3.91,11.26,8.34,3,111.57,236.7,0.361,3.34,1.7,0.39,0.011,0.0,0.0061,1.54,Silver,0,7.6,13.7,5.0,0,Good
2025-09-07 05:45:59,CB004,Carbide,M20,AlCrN,16,6,OKUMA_GENOS_L400,Morning,Steel_C45,200,4742.8,2794.1,238.4,0.098,3.58,11.07,13.0,5,110.68,234.5,0.44,3.66,2.3,0.72,0.031,0.0,0.0081,1.56,Silver,0,7.6,21.6,20.3,0,Good
2025-09-07 06:22:59,CB008,Carbide,P10,TiN,20,6,HAAS_VF4,Night,Cast_Iron_GG25,180,3514.9,2084.2,220.8,0.099,5.38,11.65,81.07,32,130.71,217.4,1.006,4.29,11.5,1.4,0.154,0.011,0.0204,1.77,Silver,0,9.0,22.5,5.0,1,Acceptable
2025-09-07 07:11:59,CB016,Carbide,M20,TiAlN,6,3,HAAS_VF4,Morning,Steel_C45,200,13837.4,3430.1,260.8,0.083,1.22,3.76,8.86,3,15.67,182.5,0.438,0.59,1.5,0.52,0.063,0.001,0.0113,1.54,Silver,0,8.2,14.9,31.2,0,Good
2025-09-07 07:46:59,CB007,Carbide,P30,TiN,8,3,HAAS_VF4,Morning,Steel_16MnCr5,220,10409.5,2846.2,261.6,0.091,1.97,4.93,3.9,1,27.66,155.1,0.356,0.59,0.8,0.35,0.006,0.001,0.0056,1.52,Silver,0,7.1,21.8,26.0,0,Good
2025-09-07 08:08:59,CB004,Carbide,M20,TiAlN,12,3,DMG_MORI_NLX2500,Night,Cast_Iron_GG25,180,6296.3,2523.2,237.4,0.134,3.64,7.39,68.12,27,67.8,202.7,0.78,2.01,7.9,1.08,0.102,0.017,0.0152,1.73,Silver,0,8.9,18.8,5.0,1,Acceptable
2025-09-07 11:46:59,CB007,Carbide,K10,TiAlN,6,4,DOOSAN_DNM_5700,Afternoon,Steel_42CrMo4,280,12863.3,5716.2,242.5,0.111,1.17,3.97,13.51,5,26.46,206.7,0.471,1.08,2.9,0.6,0.037,0.005,0.0087,1.58,Silver,0,8.5,16.8,5.0,0,Good
2025-09-07 11:54:59,CB019,Carbide,K10,TiCN,20,4,HAAS_VF4,Afternoon,Steel_C45,200,3393.0,1094.0,213.2,0.081,5.1,13.8,39.61,15,77.0,179.2,0.885,2.26,7.5,0.87,0.101,0.0,0.0151,1.69,Silver,0,6.3,13.7,23.5,1,Acceptable
2025-09-07 11:57:00,CB016,Carbide,P10,TiAlN,8,3,OKUMA_GENOS_L400,Night,Steel_C45,200,8804.4,2679.6,221.3,0.101,2.13,5.19,84.98,33,29.66,222.8,1.17,0.75,14.2,1.47,0.161,0.0,0.0211,1.9,Silver,0,7.1,18.3,16.4,2,Replace
2025-09-07 13:13:59,CB020,Carbide,P10,TiN,20,4,DMG_MORI_NLX2500,Morning,Cast_Iron_GG25,180,3698.3,2002.9,232.4,0.135,4.43,12.44,38.98,15,110.51,232.9,0.572,3.74,5.5,0.87,0.062,0.008,0.0112,1.63,Silver,0,9.3,11.0,14.6,0,Good
2025-09-07 15:39:59,CB010,Carbide,P20,Uncoated,8,2,HAAS_VF4,Morning,Steel_C45,200,8574.3,1574.8,215.5,0.092,2.03,4.81,14.84,5,15.39,229.8,0.509,0.68,3.5,0.78,0.052,0.0,0.0102,1.57,Silver,0,8.2,21.1,36.5,0,Good
2025-09-07 16:20:59,CB008,Carbide,P30,TiN,6,2,MAZAK_INTEGREX_i200,Afternoon,Steel_42CrMo4,280,9695.8,2116.3,182.8,0.109,1.23,3.99,7.34,2,10.41,179.1,0.46,0.68,1.9,0.53,0.022,0.0,0.0072,1.55,Silver,0,8.0,17.9,44.6,0,Good
2025-09-07 16:50:59,CB014,Carbide,P10,TiAlN,20,5,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,3576.2,2070.7,224.7,0.116,3.86,10.0,48.69,19,80.02,205.3,0.81,2.84,8.1,0.95,0.132,0.0,0.0182,1.73,Silver,0,8.6,14.8,5.0,1,Acceptable
2025-09-07 17:12:59,CB012,Carbide,P30,AlCrN,8,3,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,8116.3,2120.2,204.0,0.087,1.88,4.87,8.43,3,19.36,180.8,0.359,0.31,2.0,0.52,0.027,0.0,0.0077,1.55,Silver,0,7.5,22.7,27.5,0,Good
2025-09-07 17:55:00,CB001,Carbide,P20,TiCN,6,2,DMG_MORI_NLX2500,Morning,Steel_16MnCr5,220,10271.8,1941.9,193.6,0.095,1.59,4.15,1.64,0,12.83,179.6,0.336,0.13,0.3,0.38,0.006,0.0,0.0056,1.51,Silver,0,8.3,21.5,26.9,0,Good
2025-09-07 18:20:59,CB005,Carbide,K10,Uncoated,16,4,OKUMA_GENOS_L400,Afternoon,Aluminum_7075,150,8032.1,5031.4,403.7,0.157,6.38,10.02,46.05,18,321.83,357.7,0.52,9.46,3.8,0.89,0.048,0.001,0.0098,1.58,Straw,0,8.7,20.0,31.6,0,Good
2025-09-07 18:32:59,CB005,Carbide,M20,TiN,20,5,DOOSAN_DNM_5700,Night,Steel_42CrMo4,280,3115.7,1601.4,195.8,0.103,5.25,13.79,8.83,3,115.94,227.0,0.445,3.86,2.3,0.63,-0.029,0.0,0.0021,1.55,Silver,1,6.6,18.1,22.6,0,Good
2025-09-07 18:35:59,CB016,Carbide,P20,TiN,6,2,HAAS_VF4,Afternoon,Aluminum_7075,150,18917.3,6431.3,356.6,0.17,2.32,3.92,125.87,50,58.45,207.6,0.796,1.79,8.9,1.07,0.111,0.0,0.0161,1.71,Silver,0,9.2,13.6,27.5,1,Acceptable
2025-09-07 20:39:00,CB019,Carbide,P30,AlCrN,6,4,MAZAK_INTEGREX_i200,Morning,Steel_42CrMo4,280,11515.7,5089.7,217.1,0.11,1.15,4.16,33.46,13,24.41,192.9,0.634,0.59,7.7,1.12,0.074,0.003,0.0124,1.71,Silver,0,7.5,18.1,5.0,1,Acceptable
2025-09-07 21:45:59,CB020,Carbide,P10,TiAlN,12,2,HAAS_VF4,Afternoon,Cast_Iron_GG25,180,4266.5,925.1,160.8,0.108,3.26,7.25,18.94,7,21.82,196.8,0.505,0.72,2.2,0.68,-0.003,0.0,0.0047,1.56,Silver,0,8.3,18.6,25.6,0,Good
2025-09-07 21:55:59,CB014,Carbide,P30,TiAlN,8,3,DOOSAN_DNM_5700,Morning,Aluminum_7075,150,13016.4,6865.6,327.1,0.176,4.26,4.04,17.29,6,118.16,268.4,0.331,3.31,1.0,0.46,0.053,0.0,0.0103,1.53,Silver,0,8.4,22.1,41.2,0,Good
2025-09-07 22:34:59,CB008,Carbide,M20,Uncoated,20,6,HAAS_VF4,Night,Steel_C45,200,3515.9,1853.1,220.9,0.088,5.14,11.58,6.08,2,110.39,260.7,0.335,3.52,1.4,0.73,0.003,0.0,0.0053,1.53,Silver,0,9.5,18.5,32.1,0,Good
2025-09-07 22:36:59,CB009,Carbide,P30,TiAlN,6,3,HAAS_VF4,Afternoon,Steel_16MnCr5,220,13631.4,4809.5,256.9,0.118,1.14,3.24,0.02,0,17.73,190.5,0.319,0.84,0.0,0.47,-0.003,0.0,0.0047,1.5,Silver,0,8.5,14.0,35.8,0,Good
2025-09-07 22:46:59,CB004,Carbide,M20,TiAlN,6,2,HAAS_VF4,Afternoon,Steel_16MnCr5,220,11086.7,2358.7,209.0,0.106,1.52,4.06,123.1,49,14.54,215.3,1.639,0.59,21.8,2.11,0.25,0.0,0.03,2.12,Silver,0,6.7,16.5,25.6,2,Replace
2025-09-07 22:56:59,CB011,Carbide,K10,TiN,6,3,HAAS_VF4,Afternoon,Steel_16MnCr5,220,13357.3,4241.5,251.8,0.106,1.32,3.52,56.07,22,19.71,164.9,1.047,0.65,12.0,1.36,0.131,0.007,0.0181,1.78,Silver,0,6.6,20.9,27.5,1,Acceptable
2025-09-07 23:09:59,CB014,Carbide,P30,TiN,20,5,DMG_MORI_NLX2500,Afternoon,Steel_42CrMo4,280,3482.9,1705.9,218.8,0.098,4.34,12.28,40.91,16,90.85,177.1,0.966,3.24,10.7,1.44,0.142,0.004,0.0192,1.75,Silver,0,9.3,11.9,41.1,1,Acceptable
2025-09-08 00:06:59,CB012,Carbide,P10,AlCrN,6,3,DMG_MORI_NLX2500,Night,Steel_C45,200,11023.8,2931.3,207.8,0.089,1.36,3.12,2.26,0,12.46,180.4,0.203,0.57,0.4,0.51,-0.001,0.0,0.0049,1.51,Silver,0,6.9,15.8,5.0,0,Good
2025-09-08 01:32:59,CB014,Carbide,K10,TiN,20,6,OKUMA_GENOS_L400,Afternoon,Steel_C45,200,3747.3,1841.6,235.4,0.082,4.8,10.5,10.74,4,92.85,176.1,0.426,2.65,2.2,0.48,0.006,0.0,0.0056,1.55,Silver,0,7.2,21.1,49.3,0,Good
2025-09-08 03:05:59,CB013,Carbide,M20,AlCrN,6,4,OKUMA_GENOS_L400,Morning,Steel_C45,200,10997.0,4862.2,207.3,0.111,1.41,4.01,30.42,12,27.56,187.5,0.65,1.15,5.4,0.83,0.053,0.0,0.0103,1.64,Silver,0,9.7,14.8,25.1,0,Good
2025-09-08 03:45:59,CB003,Carbide,P30,TiAlN,6,2,MAZAK_INTEGREX_i200,Night,Steel_16MnCr5,220,15135.1,2494.6,285.3,0.082,1.06,3.26,43.08,17,8.6,173.0,0.771,0.02,7.6,0.93,0.092,0.02,0.0142,1.72,Silver,0,9.3,12.8,5.0,1,Acceptable
2025-09-08 04:12:59,CB011,Carbide,K10,TiAlN,20,5,DMG_MORI_NLX2500,Morning,Steel_C45,200,4694.9,2733.1,295.0,0.116,4.76,12.96,0.85,0,168.7,221.3,0.341,5.37,0.1,0.4,-0.024,0.0,0.0026,1.5,Silver,0,7.7,21.4,39.3,0,Good
2025-09-08 05:04:00,CB020,Carbide,P30,TiAlN,12,3,DMG_MORI_NLX2500,Morning,Cast_Iron_GG25,180,4772.6,1640.7,179.9,0.115,3.59,7.57,132.09,52,44.61,226.0,1.224,1.74,15.4,1.59,0.17,0.0,0.022,1.94,Silver,0,6.7,15.7,18.9,2,Replace
2025-09-08 07:26:59,CB007,Carbide,P30,TiAlN,16,5,OKUMA_GENOS_L400,Morning,Steel_16MnCr5,220,4513.6,2199.0,226.9,0.097,3.6,10.71,21.19,8,84.68,201.6,0.526,2.78,3.7,0.57,0.033,0.0,0.0083,1.61,Silver,0,9.1,22.6,21.5,0,Good
2025-09-08 07:34:00,CB009,Carbide,P10,TiAlN,10,4,DMG_MORI_NLX2500,Morning,Steel_42CrMo4,280,5841.5,2238.0,183.5,0.096,2.13,5.53,18.92,7,26.32,191.8,0.481,1.07,4.1,0.93,0.032,0.0,0.0082,1.62,Silver,0,7.7,19.9,46.6,0,Good
2025-09-08 11:12:59,CB001,Carbide,K10,TiN,6,3,OKUMA_GENOS_L400,Morning,Steel_42CrMo4,280,13106.4,3896.9,247.0,0.099,1.54,3.48,23.31,9,20.93,185.3,0.64,0.36,6.1,0.92,0.065,0.011,0.0115,1.64,Silver,0,6.3,19.4,5.0,0,Good
2025-09-08 12:19:00,CB002,Carbide,M20,Uncoated,12,2,OKUMA_GENOS_L400,Night,Steel_42CrMo4,280,5090.2,821.7,191.9,0.081,2.81,8.32,19.25,7,19.18,205.5,0.633,0.49,5.9,0.93,0.076,0.0,0.0126,1.62,Silver,0,6.3,22.4,28.5,0,Good
